"scenario","region","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,5.89050514555656,5.89050514555656
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2055,"Year","Vint_2055","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2055,6.91338056378302,6.91338056378302
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2060,"Year","Vint_2060","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2060,11.124727775721,11.124727775721
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2065,"Year","Vint_2065","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2065,12.8258357758444,12.8258357758444
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2070,"Year","Vint_2070","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2070,15.2212064804532,15.2212064804532
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2075,"Year","Vint_2075","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2075,17.9191357710452,17.9191357710452
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2080,"Year","Vint_2080","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2080,20.5691429357441,20.5691429357441
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2085,"Year","Vint_2085","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2085,23.1219439473722,23.1219439473722
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2090,"Year","Vint_2090","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2090,23.2507972013111,23.2507972013111
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2095,"Year","Vint_2095","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2095,24.5926410143022,24.5926410143022
"Eg1","Argentina","elecCapBySubsector","Sources","l Wind","class2",2100,"Year","Vint_2100","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2100,25.2893028302277,25.2893028302277
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,0.191550374368697,0.191550374368697
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,0.272815656412038,0.272815656412038
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,0.541100444080316,0.541100444080316
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,0.952470233284698,0.952470233284698
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,1.48921977876499,1.48921977876499
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,2.12521288456561,2.12521288456561
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,2.69872216245627,2.69872216245627
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,3.43563998124996,3.43563998124996
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2055,"Year","Vint_2055","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2055,4.09694130618973,4.09694130618973
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2060,"Year","Vint_2060","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2060,6.50357827415331,6.50357827415331
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2065,"Year","Vint_2065","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2065,7.60311715842355,7.60311715842355
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2070,"Year","Vint_2070","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2070,9.11444702086837,9.11444702086837
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2075,"Year","Vint_2075","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2075,10.7928222524509,10.7928222524509
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2080,"Year","Vint_2080","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2080,12.4303819472738,12.4303819472738
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2085,"Year","Vint_2085","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2085,13.906616695032,13.906616695032
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2090,"Year","Vint_2090","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2090,14.1040441036967,14.1040441036967
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2095,"Year","Vint_2095","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2095,14.742356185609,14.742356185609
"Eg1","Argentina","elecCapBySubsector","Sources","m Solar","class2",2100,"Year","Vint_2100","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","Electricity Capacity (GW)",2100,15.0089554563615,15.0089554563615
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,0.0629434492448196,0.0629434492448196
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,0.221285563751319,0.221285563751319
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,0.314717246224098,0.314717246224098
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,0.67241931077548,0.67241931077548
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,0.725902509464159,0.725902509464159
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,0.854558794832774,0.854558794832774
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,0.998836982398634,0.998836982398634
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,1.1435230066737,1.1435230066737
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,1.27967919447373,1.27967919447373
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,1.4209831011201,1.4209831011201
"Eg2","Argentina","elecCapBySubsector","Sources","a Coal","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,1.55455918510714,1.55455918510714
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,2.7778826130991,2.7778826130991
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,7.7344181933455,7.7344181933455
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,8.72042446759904,8.72042446759904
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,17.4114326024669,17.4114326024669
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,18.7254216678766,18.7254216678766
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,22.0415928838685,22.0415928838685
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,25.5347047390576,25.5347047390576
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,28.7428167496762,28.7428167496762
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,31.3899022951432,31.3899022951432
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,33.7760227240764,33.7760227240764
"Eg2","Argentina","elecCapBySubsector","Sources","c Gas","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,35.6879639838185,35.6879639838185
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,0.691780821635454,0.691780821635454
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,0.803326809848243,0.803326809848243
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,2.31982107816973,2.31982107816973
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,1.80590112683723,1.80590112683723
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,1.62451076254634,1.62451076254634
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,2.11352623154813,2.11352623154813
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,2.14662348870232,2.14662348870232
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,2.08805097296193,2.08805097296193
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,2.02426381428887,2.02426381428887
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,2.02462880046584,2.02462880046584
"Eg2","Argentina","elecCapBySubsector","Sources","e Oil","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,1.97541779188157,1.97541779188157
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,0.0148055517119445,0.0148055517119445
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,0.178220561782207,0.178220561782207
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,0.303722153037224,0.303722153037224
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,0.360960057192937,0.360960057192937
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,0.31389888227788,0.31389888227788
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,0.380867195547564,0.380867195547564
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,0.458698860753659,0.458698860753659
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,0.536952861952866,0.536952861952866
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,0.592642175176426,0.592642175176426
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,0.655907630336859,0.655907630336859
"Eg2","Argentina","elecCapBySubsector","Sources","g Biomass","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,0.716864612640874,0.716864612640874
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,0.923515981735167,0.923515981735167
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,0.871765601217663,0.871765601217663
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,0.909563673262311,0.909563673262311
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,1.09885985681268,1.09885985681268
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,1.10246032752693,1.10246032752693
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,1.16305879700097,1.16305879700097
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,1.23583629291393,1.23583629291393
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,1.30843057669543,1.30843057669543
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,1.38091916117031,1.38091916117031
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,1.47189843001298,1.47189843001298
"Eg2","Argentina","elecCapBySubsector","Sources","i Nuclear","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,1.57040137550032,1.57040137550032
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,0.188306133378433,0.188306133378433
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,0.249928124471505,0.249928124471505
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,0.445688172952256,0.445688172952256
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2030,"Year","Vint_2030","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2030,0.705046084897689,0.705046084897689
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2035,"Year","Vint_2035","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2035,0.992889959975204,0.992889959975204
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2040,"Year","Vint_2040","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2040,1.27879953774171,1.27879953774171
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2045,"Year","Vint_2045","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2045,1.39958918202831,1.39958918202831
"Eg2","Argentina","elecCapBySubsector","Sources","j Geothermal","class2",2050,"Year","Vint_2050","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2050,1.62179731100965,1.62179731100965
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",1990,"Year","Vint_1990","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",1990,4.08127853881282,4.08127853881282
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",2005,"Year","Vint_2005","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2005,7.76344495180118,7.76344495180118
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",2010,"Year","Vint_2010","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2010,7.66825215626591,7.66825215626591
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",2015,"Year","Vint_2015","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2015,7.85565702688997,7.85565702688997
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",2020,"Year","Vint_2020","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2020,8.04306189751402,8.04306189751402
"Eg2","Argentina","elecCapBySubsector","Sources","k Hydro","class2",2025,"Year","Vint_2025","Electricity Capacity (GW)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","Electricity Capacity (GW)",2025,8.2304033485541,8.2304033485541
