"scenario","region","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2050,1237.95736483334,4.4566465134
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2055,"Year","Vint_2055","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2055,1203.31784269445,4.3319442337
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2060,"Year","Vint_2060","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2060,1167.37287152779,4.2025423375
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2065,"Year","Vint_2065","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2065,1126.46999783334,4.0552919922
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2070,"Year","Vint_2070","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2070,1082.82473152779,3.8981690335
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2075,"Year","Vint_2075","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2075,1036.79125266668,3.7324485096
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2080,"Year","Vint_2080","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2080,987.795681000008,3.5560644516
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2085,"Year","Vint_2085","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2085,937.426983111119,3.3747371392
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2090,"Year","Vint_2090","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2090,890.78541058334,3.2068274781
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2095,"Year","Vint_2095","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2095,842.82529333334,3.034171056
"Eg1","Japan","finalNrgbySec","Sources","building","class2",2100,"Year","Vint_2100","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2100,795.565961725006,2.86403746221
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",1975,"Year","Vint_1975","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1975,1995.33702777779,7.1832133
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",1990,"Year","Vint_1990","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1990,2283.8362777778,8.2218106
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2005,"Year","Vint_2005","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2005,2342.41630555557,8.4326987
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2010,"Year","Vint_2010","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2010,2197.62119444446,7.9114363
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2015,"Year","Vint_2015","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2015,2215.03589444446,7.97412922
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2020,"Year","Vint_2020","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2020,2209.10310805557,7.952771189
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2025,"Year","Vint_2025","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2025,2204.25723694446,7.935326053
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2030,"Year","Vint_2030","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2030,2187.5020852778,7.875007507
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2035,"Year","Vint_2035","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2035,2159.05491027779,7.772597677
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2040,"Year","Vint_2040","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2040,2123.89289166668,7.64601441
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2045,"Year","Vint_2045","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2045,2087.50735277779,7.51502647
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2050,2049.22774666668,7.377219888
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2055,"Year","Vint_2055","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2055,2012.14464444446,7.24372072
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2060,"Year","Vint_2060","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2060,1975.29948722224,7.111078154
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2065,"Year","Vint_2065","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2065,1933.65331361113,6.961151929
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2070,"Year","Vint_2070","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2070,1888.15046027779,6.797341657
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2075,"Year","Vint_2075","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2075,1840.28527472224,6.625026989
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2080,"Year","Vint_2080","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2080,1790.0250888889,6.44409032
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2085,"Year","Vint_2085","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2085,1736.89875166668,6.252835506
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2090,"Year","Vint_2090","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2090,1686.96941944446,6.07308991
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2095,"Year","Vint_2095","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2095,1635.77633111112,5.888794792
"Eg1","Japan","finalNrgbySec","Sources","industry","class2",2100,"Year","Vint_2100","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2100,1588.23752361112,5.717655085
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",1975,"Year","Vint_1975","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1975,752.276876111117,2.708196754
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",1990,"Year","Vint_1990","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",1990,946.708881666674,3.408151974
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2005,"Year","Vint_2005","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2005,1131.59307555556,4.073735072
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2010,"Year","Vint_2010","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2010,1011.05562583334,3.639800253
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2015,"Year","Vint_2015","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2015,1003.37930886112,3.6121655119
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2020,"Year","Vint_2020","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2020,978.000713055563,3.520802567
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2025,"Year","Vint_2025","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2025,950.60296422223,3.4221706712
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2030,"Year","Vint_2030","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2030,932.127677277785,3.3556596382
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2035,"Year","Vint_2035","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2035,913.112223761118,3.28720400554
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2040,"Year","Vint_2040","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2040,908.377037222229,3.270157334
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2045,"Year","Vint_2045","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2045,901.683302527785,3.2460598891
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2050,902.104774861118,3.2475771895
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2055,"Year","Vint_2055","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2055,891.440750944452,3.2091867034
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2060,"Year","Vint_2060","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2060,883.748446166674,3.1814944062
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2065,"Year","Vint_2065","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2065,877.192162861118,3.1578917863
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2070,"Year","Vint_2070","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2070,871.135982638896,3.1360895375
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2075,"Year","Vint_2075","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2075,864.043539111118,3.1105567408
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2080,"Year","Vint_2080","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2080,857.050397777785,3.085381432
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2085,"Year","Vint_2085","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2085,848.458945277784,3.054452203
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2090,"Year","Vint_2090","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2090,840.290686944451,3.025046473
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2095,"Year","Vint_2095","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2095,830.390063888895,2.98940423
"Eg1","Japan","finalNrgbySec","Sources","transportation","class2",2100,"Year","Vint_2100","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen1","Total final energy by aggregate end-use sector","EJ",2100,822.863405277784,2.962308259
"Eg2","Japan","finalNrgbySec","Sources","building","class2",1990,"Year","Vint_1990","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",1990,963.289055555563,3.4678406
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2005,"Year","Vint_2005","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2005,1363.06866666668,4.9070472
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2010,"Year","Vint_2010","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2010,1320.60766666668,4.7541876
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2015,"Year","Vint_2015","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2015,1316.19978494445,4.7383192258
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2020,"Year","Vint_2020","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2020,1326.17912355557,4.7742448448
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2025,"Year","Vint_2025","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2025,1342.54460450001,4.8331605762
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2030,"Year","Vint_2030","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2030,1343.5482781389,4.8367738013
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2035,"Year","Vint_2035","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2035,1327.13896377779,4.7777002696
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2040,"Year","Vint_2040","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2040,1300.2329521389,4.6808386277
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2045,"Year","Vint_2045","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2045,1271.15417072223,4.5761550146
"Eg2","Japan","finalNrgbySec","Sources","building","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2050,1237.98686177779,4.4567527024
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",1975,"Year","Vint_1975","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",1975,1995.33702777779,7.1832133
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",1990,"Year","Vint_1990","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",1990,2283.8362777778,8.2218106
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2005,"Year","Vint_2005","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2005,2342.41630555557,8.4326987
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2010,"Year","Vint_2010","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2010,2197.62119444446,7.9114363
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2015,"Year","Vint_2015","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2015,2215.03631944446,7.97413075
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2020,"Year","Vint_2020","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2020,2209.10234611113,7.952768446
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2025,"Year","Vint_2025","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2025,2204.25716305557,7.935325787
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2030,"Year","Vint_2030","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2030,2187.50330083335,7.875011883
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2035,"Year","Vint_2035","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2035,2159.05684361113,7.772604637
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2040,"Year","Vint_2040","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2040,2123.89336111113,7.6460161
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2045,"Year","Vint_2045","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2045,2087.51372500002,7.51504941
"Eg2","Japan","finalNrgbySec","Sources","industry","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2050,2049.24527361113,7.377282985
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",1975,"Year","Vint_1975","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",1975,752.276876111117,2.708196754
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",1990,"Year","Vint_1990","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",1990,946.708881666674,3.408151974
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2005,"Year","Vint_2005","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2005,1131.59307555556,4.073735072
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2010,"Year","Vint_2010","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2010,1011.05562583334,3.639800253
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2015,"Year","Vint_2015","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2015,1003.3789426389,3.6121641935
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2020,"Year","Vint_2020","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2020,978.00044922223,3.5208016172
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2025,"Year","Vint_2025","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2025,950.602598388896,3.4221693542
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2030,"Year","Vint_2030","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2030,932.127423000007,3.3556587228
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2035,"Year","Vint_2035","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2035,913.112845627785,3.28720624426
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2040,"Year","Vint_2040","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2040,908.377487055563,3.2701589534
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2045,"Year","Vint_2045","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2045,901.684227111118,3.2460632176
"Eg2","Japan","finalNrgbySec","Sources","transportation","class2",2050,"Year","Vint_2050","Final Energy (TWh)","sum","Sector","pal_nrg","classLabel2","classPalette2","ExampleScen2","Total final energy by aggregate end-use sector","EJ",2050,902.106879194452,3.2475847651
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",1975,"Year","Vint_1975","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",1975,1750.49444444446,6.30178
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",1990,"Year","Vint_1990","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",1990,2997.11111111113,10.7896
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2005,"Year","Vint_2005","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2005,2957.91666666669,10.6485
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2010,"Year","Vint_2010","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2010,2431.68611111113,8.75407
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2015,"Year","Vint_2015","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2015,2336.5425277778,8.4115531
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2020,"Year","Vint_2020","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2020,2276.34666666668,8.194848
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2025,"Year","Vint_2025","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2025,2221.96833333335,7.999086
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2030,"Year","Vint_2030","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2030,2155.07333333335,7.758264
"Eg1","Japan","primNrgConsumByFuel","Sources","a oil","class2",2035,"Year","Vint_2035","Primary Energy Consumption (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2035,2069.23694444446,7.449253
