"scenario","region","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,241.586305555557,0.8697107
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,255.250083333335,0.9189003
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,268.033638888891,0.9649211
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,246.198722222224,0.8863154
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,254.019944444446,0.9144718
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,248.678388888891,0.8952422
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,244.17402777778,0.8790265
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,237.17802777778,0.8538409
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,231.679555555557,0.8340464
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,231.298444444446,0.8326744
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,227.892250000002,0.8204121
"Eg1","Argentina","elecByTech","Sources","c Gas","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,225.204333333335,0.8107356
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,4.94900000000004,0.0178164
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,5.74700000000005,0.0206892
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,16.5960000000001,0.0597456
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,12.9196944444445,0.0465109
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,11.6225000000001,0.041841
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,15.1218055555557,0.0544385
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,15.3597777777779,0.0552952
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,14.9426944444446,0.0537937
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,14.489388888889,0.0521618
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,14.4944722222223,0.0521801
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,14.1452222222223,0.0509228
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,14.3753055555557,0.0517511
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,20.9101305555557,0.07527647
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,16.759763888889,0.06033515
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,17.3980166666668,0.06263286
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,17.5551194444446,0.06319843
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,15.7313916666668,0.05663301
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,13.5933305555557,0.04893599
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,13.7993555555557,0.04967768
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,11.7983805555556,0.04247417
"Eg1","Argentina","elecByTech","Sources","e Oil","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,11.3145666666668,0.04073244
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,0.106999722222223,0.000385199
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,1.28800000000001,0.0046368
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,2.19500000000002,0.007902
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,2.60918888888891,0.00939308
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,2.26915555555557,0.00816896
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,2.75301972222224,0.009910871
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,3.31534444444447,0.01193524
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,3.88100555555559,0.01397162
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,4.2836916666667,0.01542129
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,4.74116388888893,0.01706819
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,5.18224722222226,0.01865609
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,5.65901111111116,0.02037244
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,8.0575833333334,0.0290073
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,8.7375833333334,0.0314553
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,10.0198333333334,0.0360714
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,10.8977777777779,0.039232
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,12.1215000000001,0.0436374
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,13.0727222222223,0.0470618
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,14.3368333333334,0.0516126
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,15.0138611111112,0.0540499
"Eg1","Argentina","elecByTech","Sources","g Biomass","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,15.9404166666668,0.0573855
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,7.28100000000006,0.0262116
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,6.87300000000005,0.0247428
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,7.17100000000006,0.0258156
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,8.66339166666673,0.03118821
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,8.69176388888896,0.03129035
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,9.16955555555563,0.0330104
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,9.74338888888897,0.0350762
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,10.3158055555556,0.0371369
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,10.8876944444445,0.0391957
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,11.6055305555556,0.04177991
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,12.3827666666668,0.04457796
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,13.2626694444445,0.04774561
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,17.2313277777779,0.06203278
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,19.0236416666668,0.06848511
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,21.0041111111113,0.0756148
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,21.6162500000002,0.0778185
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,23.7113611111113,0.0853609
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,25.0856111111113,0.0903082
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,26.5948333333335,0.0957414
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,27.2555555555558,0.09812
"Eg1","Argentina","elecByTech","Sources","i Nuclear","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,27.8200000000002,0.100152
"Eg1","Argentina","elecByTech","Sources","j Geothermal","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,1.48459166666668,0.00534453
"Eg1","Argentina","elecByTech","Sources","j Geothermal","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,1.97040000000002,0.00709344
"Eg1","Argentina","elecByTech","Sources","j Geothermal","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,3.51383333333336,0.0126498
"Eg1","Argentina","elecByTech","Sources","j Geothermal","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,5.55869444444449,0.0200113
