scenario,region,sector,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,elect_td_bld,rooftop_pv,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,biomass,0.912336,0.839975,0.413006,0.445617,0.478228,0.510838,0.543449,0.57606,0.608671,0.641282,0.673892,0.706503,0.739114,0.771725,0.804335,0.836946,0.869557,0.902168,0.934778,0.967389,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,coal,0.1249,0.0772226,0.0439732,0.0515662,0.0529815,0.0546576,0.0566415,0.0589878,0.0617605,0.0650338,0.0688935,0.0734382,0.0787808,0.0850491,0.0923869,0.100954,0.110925,0.122489,0.135843,0.151192,0.168734,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,geothermal,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,hydro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,nuclear,1.42498,0.599355,0.289772,0.125,0.125,0.15,0.175,0.2,0.233333,0.266667,0.3,0.305714,0.306966,0.30849,0.310342,0.31259,0.315317,0.318618,0.322607,0.327416,0.333198,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,refined liquids,3.28122,0.86451,3.31903,3.1902,3.06136,2.93253,2.80369,2.67486,2.54602,2.41719,2.28835,2.15952,2.03068,1.90185,1.77301,1.64418,1.51534,1.38651,1.25767,1.12884,1.12884,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,solar,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Argentina,electricity,wind,0,0.001705,8.54E-04,0.056362,0.11187,0.167378,0.222886,0.278394,0.333903,0.389411,0.444919,0.500427,0.555935,0.611443,0.666951,0.722459,0.777968,0.833476,0.888984,0.944492,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,elect_td_bld,rooftop_pv,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,biomass,0.672624,0.908198,0.391891,0.425675,0.459459,0.493243,0.527027,0.56081,0.594594,0.628378,0.662162,0.695946,0.729729,0.763513,0.797297,0.831081,0.864865,0.898649,0.932432,0.966216,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,coal,1.04625,0.565097,0.336909,0.342175,0.343157,0.34432,0.345696,0.347323,0.349246,0.351517,0.354194,0.357346,0.361051,0.365399,0.370488,0.37643,0.383346,0.391367,0.400629,0.411275,0.423442,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,gas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,geothermal,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,hydro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,nuclear,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.305714,0.306966,0.30849,0.310342,0.31259,0.315317,0.318618,0.322607,0.327416,0.333198,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,refined liquids,0.653438,0.163507,1.13746,1.12982,1.12218,1.11455,1.10691,1.09927,1.09164,1.084,1.07636,1.06873,1.06109,1.05345,1.04582,1.03818,1.03055,1.02291,1.01527,1.00764,1.00764,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,solar,0,0,0,0.0555556,0.111111,0.166667,0.222222,0.277778,0.333333,0.388889,0.444444,0.5,0.555556,0.611111,0.666667,0.722222,0.777778,0.833333,0.888889,0.944444,1,none
"Reference,date=2019-17-1T16:49:36-05:00",Colombia,electricity,wind,0,0.0169195,0.015769,0.0704485,0.125128,0.179808,0.234487,0.289167,0.343846,0.398526,0.453205,0.507885,0.562564,0.617244,0.671923,0.726603,0.781282,0.835962,0.890641,0.945321,1,none
