"scenario","param","units","class","value","x","subRegion","subRegType","region","classPalette"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.34,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",12.15,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.46,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.48,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.03,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.78,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",14.39,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",0.93,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.33,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",12.07,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.46,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.49,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.02,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.77,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",14.3,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",0.91,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.34,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.95,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.45,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.49,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.02,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.77,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",14.17,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",0.9,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.34,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.79,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.45,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.49,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.02,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.75,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.99,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",0.89,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.34,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",11.63,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.44,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.49,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.02,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.74,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",13.81,"2100","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",4.71,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.88,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",44.43,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",1.88,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.14,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",7.61,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",52.09,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",5.3,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",1.64,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",51.35,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",1.92,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.17,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",9.03,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",60.43,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",5.8,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",1.79,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",53.86,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.05,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",2.17,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.18,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",9.94,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",63.86,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",6.01,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",1.87,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",59.6,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",2.33,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.18,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",10.39,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",70.05,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",6.36,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.12,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",65.51,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",2.57,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",11.24,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",76.8,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",6.67,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.23,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",71.5,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",2.79,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",11.89,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",83.45,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",6.94,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.29,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",75.47,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.06,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",2.98,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",12.41,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",87.95,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.17,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.32,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",78.8,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.15,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",12.83,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",91.69,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.34,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.34,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",81.81,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.29,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",13.16,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",95.04,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.48,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.35,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",84.33,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.42,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",13.44,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",97.85,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.58,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.4,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",86.18,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.54,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",13.7,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",99.95,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.64,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.72,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",87.44,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.63,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.2,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",101.71,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.68,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.64,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",88.15,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.72,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.24,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",102.46,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.68,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.69,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",88.47,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.79,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.36,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",102.9,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.64,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.7,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",88.49,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.84,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.21,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.4,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",102.96,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.58,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.69,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",88.22,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.88,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.2,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.36,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",102.65,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.51,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.66,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",87.68,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.91,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.26,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",102.02,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.42,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.74,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",86.76,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.93,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.19,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.28,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",101.1,"2090","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.32,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.7,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",85.62,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.95,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.17,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.13,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",99.83,"2095","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",7.2,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",2.72,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",84.46,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.07,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",3.95,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.14,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",14.02,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",98.55,"2100","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",0.95,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.18,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Irrigation",5.59,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Livestock",0.04,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Manufacturing",0.38,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Mining",0.03,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Non Agriculture",1.53,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Total",7.16,"2005","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Domestic",1.04,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
"Eg1","tethysWatWithdraw","Water Withdrawals (mm)","Electric",0.33,"2010","Bermejo 2","subBasin","Argentina","pal_wet"
