scenario,region,sector,class,units,x,value,subRegion,subRegType,classPalette
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.141855,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,1.11847,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.915115,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.00777311,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.00635981,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.153085,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.125252,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.979477,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.801391,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,4.11726,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,3.36867,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.0270663,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.0221451,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.17041,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.139426,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,1.92857,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,1.57792,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,11.2828,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,9.23136,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.0032883,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.0026905,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.483162,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.395314,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.818809,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.669935,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.114176,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.0934171,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.595711,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),1990,0.4874,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00866681,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00709101,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,1.3732,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,1.12353,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.000312,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.000255,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0152647,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0124893,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,7.53E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,6.16E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0111407,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00911511,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00684421,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00559981,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.618871,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.506349,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.000592,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.000485,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.192662,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.157632,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0487648,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0398984,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,7.22073,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,5.90787,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,6.90E-06,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,5.70E-06,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0105817,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.00865771,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.525541,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.429988,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0019677,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.0016099,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.734047,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,0.600584,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0036326,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0029721,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.693091,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.567074,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0193534,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0158346,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.074463,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0609243,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0025193,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0020612,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.252345,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.206464,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,1.80107,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,1.4736,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.369347,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.302193,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0106229,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.00869151,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.153599,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.125672,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,1.03032,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.84299,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.450482,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.368576,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.000474,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.000388,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.038685,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0316513,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.112723,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0922275,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.110148,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.0901207,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.3498,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),1990,0.2862,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0016662,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0013632,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.79092,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.4653,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0169789,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0138918,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.00558,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.82275,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.000895,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.000732,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.789386,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.645861,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.116232,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0950987,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,3.53428,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,2.89169,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0028893,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.002364,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.2562,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.209618,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.409485,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.335033,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,3.63943,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,2.97771,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0212673,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0174006,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0834162,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0682496,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.13151,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.92578,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0039264,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,0.0032125,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.67461,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),1990,1.37014,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.000252,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.000207,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.000186,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.000152,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.255112,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.208728,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0027159,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0022221,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,1.9307,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,1.57967,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0013698,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0011208,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0163475,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0133752,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,3.71E-05,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,3.04E-05,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.00505491,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Wheat,Wheat,Agricultural Production (Mt),1990,0.0041358,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.000213,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.000174,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.559122,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.457463,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.000756,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.000618,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.282202,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.230893,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,1.34E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,1.09E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.0826979,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.0676619,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.0100009,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,0.00818261,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Corn,Corn,Agricultural Production (Mt),1990,1.21986,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
